PopID	Rack	Pos	Mom	Indiv	Origin	Trt	ID	MsrDayH	LfCountH	LfLgthH	LfWdthH	BoltedatH	HarvestDay	CrownDiam.mm	ShootMass.g	RootMass.g	LfCount2	LfLgth2	LfWdth2	LfYellow2	BoltHt2	LfCount1	LfLgth1	LfWdth1	Note	BoltDate	BoltMsrDate	BCount1	BoltMsrDate2	BCount2	MaxBoltHt2	OtherBoltHt2	BoltMsrDate3	BCount3	MaxBoltHt3	OtherBoltHt3	FlrDate	FlrColor	FlrNotes	LfCount1.sq	LfLgth1.log	LfWdth1.log	LfCount2.sq	LfLgth2.log	LfWdth2.log	LfCountH.sq	LfLgthH.log	LfWdthH.log	CrownH.log	ShootH.log	RootH.log	lxwH	lxwH.log	Latitude	Longitude	bolt.bin
113	RO003	44	21	21	k	nat	cont	RO003.21.k	84	13	21.3	5.1	n	84	8.46	2.153	1.24	15	20.7	2.8	y	NA	14	14.4	2.1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.74165738677394	2.66722820658195	0.741937344729377	3.87298334620742	3.03013370027132	1.02961941718116	3.60555127546399	3.05870707271538	1.62924053973028	2.13534917361813	0.766862218382226	0.215111379616945	108.63	4.68794761244566	44.3896666666667	28.5266388888889	0
114	RO003	30	29	11	g	nat	cont	RO003.11.g	86	13	27.2	4.3	n	86	5.85	2.081	0.973	15	23.3	4	y	NA	9	14.2	2.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3	2.65324196460721	0.916290731874155	3.87298334620742	3.14845336057165	1.38629436111989	3.60555127546399	3.30321697330195	1.45861502269952	1.76644166124377	0.732848547411497	-0.027371196796132	116.96	4.76183199600147	44.3896666666667	28.5266388888889	0
115	RO003	9	19	9	m	nat	cont	RO003.9.m	85	21	26.5	4.1	n	85	12.21	2.861	1.288	14	24.1	3.2	y	NA	7	8.5	1.3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.64575131106459	2.14006616349627	0.262364264467491	3.74165738677394	3.18221184049661	1.16315080980568	4.58257569495584	3.27714473299218	1.41098697371026	2.50225528812261	1.05117121406797	0.253090627682162	108.65	4.68813170670244	44.3896666666667	28.5266388888889	0
116	RO003	18	47	11	h	nat	cont	RO003.11.h	85	8	21.9	4.3	y	85	5.76	3.158	1.135	14	23.6	5.7	y	NA	8	14.4	2.8		69	NA	NA	NA	NA	NA	NA	69	1	4		NA			2.82842712474619	2.66722820658195	1.02961941718116	3.74165738677394	3.16124671203156	1.7404661748405	2.82842712474619	3.08648663682246	1.45861502269952	1.7509374747078	1.14993891583345	0.126632650933366	94.17	4.54510165952197	44.3896666666667	28.5266388888889	1
117	RO003	12	17	21	b	nat	cont	RO003.21.b	86	23	23.6	5.8	n	85	10.3	3.681	6.001	15	22.4	4.6	y	NA	9	14.7	4.1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3	2.68784749378469	1.41098697371026	3.87298334620742	3.10906095886099	1.52605630349505	4.79583152331272	3.16124671203156	1.75785791755237	2.33214389523559	1.30318445439688	1.79192612200738	136.88	4.91910462958394	44.3896666666667	28.5266388888889	0
118	RO003	7	33	21	j	nat	cont	RO003.21.j	86	15	29.5	4.5	n	86	8.6	3.19	2.216	17	23.3	5.2	y	NA	13	15.2	2.9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.72129542785223	1.06471073699243	4.12310562561766	3.14845336057165	1.64865862558738	3.87298334620742	3.38439026334577	1.50407739677627	2.15176220325946	1.16002091679675	0.795703768885037	132.75	4.88846766012205	44.3896666666667	28.5266388888889	0
119	RO003	40	41	21	i	nat	cont	RO003.21.i	84	21	20	5.3	n	84	9.07	2.826	2.333	NA	NA	NA	NA	NA	13	13.3	3.8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.58776403522771	1.33500106673234	NA	NA	NA	4.58257569495584	2.99573227355399	1.66770682055808	2.20497226412705	1.03886228426234	0.847154993039293	106	4.66343909411207	44.3896666666667	28.5266388888889	0
120	RO003	29	47	4	i	nat	cont	RO003.4.i	85	18	22.2	4.5	y	85	8.49	2.566	0.826	22	21.8	4.3	y	NA	15	11.6	3.5		85	NA	NA	NA	NA	NA	NA	85	NA	5		NA			3.87298334620742	2.45100509811232	1.25276296849537	4.69041575982343	3.08190996979504	1.45861502269952	4.24264068711928	3.10009228887823	1.50407739677627	2.13888900032326	0.942348266193445	-0.191160505461159	99.9	4.60416968565451	44.3896666666667	28.5266388888889	1
121	RO003	25	39	21	g	nat	cont	RO003.21.g	85	19	26.5	6.9	n	85	8.34	3.764	2.044	13	24.9	5.7	n	NA	9	15	3.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3	2.70805020110221	1.16315080980568	3.60555127546399	3.21486780347066	1.7404661748405	4.35889894354067	3.27714473299218	1.93152141160321	2.12106321637066	1.32548222172313	0.714908672341458	182.85	5.20866614459539	44.3896666666667	28.5266388888889	0
122	RO003	34	41	9	i	nat	cont	RO003.9.i	84	20	20.8	5.3	y	84	6.9	2.15	1.225	15	15.4	3.5	y	NA	9	14	3		84	NA	NA	NA	NA	NA	NA	84	NA	9.5		NA			3	2.63905732961526	1.09861228866811	3.87298334620742	2.73436750941958	1.25276296849537	4.47213595499958	3.03495298670727	1.66770682055808	1.93152141160321	0.765467842139571	0.20294084399669	110.24	4.70265980726535	44.3896666666667	28.5266388888889	1
123	RO003	24	41	21	d	nat	cont	RO003.21.d	85	14	23.5	5.9	n	85	7.84	2.423	1.991	12	18.8	4.8	y	NA	10	13.2	2.7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.58021682959233	0.993251773010283	3.46410161513775	2.9338568698359	1.56861591791385	3.74165738677394	3.15700042115011	1.77495235091167	2.05923883436232	0.885006441834389	0.688637025082059	138.65	4.93195277206179	44.3896666666667	28.5266388888889	0
124	RO003	6	27	9	g	nat	cont	RO003.9.g	86	16	28.8	5.6	n	86	10.27	3.386	0.95	17	17.9	3.8	y	NA	9	14	2.8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3	2.63905732961526	1.02961941718116	4.12310562561766	2.88480071284671	1.33500106673234	4	3.3603753871419	1.7227665977411	2.32922702394047	1.21964928371094	-0.0512932943875506	161.28	5.083141984883	44.3896666666667	28.5266388888889	0
125	RO004	24	46	13	m	nat	cont	RO004.13.m	85	7	30.6	7.2	n	85	8.66	1.988	1.43	17	21.3	3.7	y	NA	13	14.6	3.9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.68102152871429	1.3609765531356	4.12310562561766	3.05870707271538	1.30833281965018	2.64575131106459	3.42100000895834	1.97408102602201	2.15871472257434	0.687129108234382	0.357674444271816	220.32	5.39508103498035	45.5761833333333	29.51805	0
126	RO004	25	2	13	c	nat	cont	RO004.13.c	85	12	26.6	5.1	n	85	8.31	2.915	1.67	13	18.1	4.5	y	NA	14	13.8	3.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.74165738677394	2.62466859216316	1.16315080980568	3.60555127546399	2.89591193827178	1.50407739677627	3.46410161513775	3.28091121578765	1.62924053973028	2.11745960886736	1.06986981980246	0.512823626428664	135.66	4.91015175551793	45.5761833333333	29.51805	0
127	RO004	30	28	13	i	nat	cont	RO004.13.i	86	12	27.1	5.1	y	86	9.15	4.729	2.545	19	24.3	5.6	y	NA	13	17.2	4.6		69	NA	NA	NA	NA	NA	NA	69	1	10.5		NA			3.60555127546399	2.84490938381941	1.52605630349505	4.35889894354067	3.1904763503465	1.7227665977411	3.46410161513775	3.29953372788566	1.62924053973028	2.21375387928743	1.55371376366174	0.934130650002486	138.21	4.92877426761594	45.5761833333333	29.51805	1
128	RO004	5	39	12	j	nat	cont	RO004.12.j	85	0	NA	NA	y	86	9.89	5.21	0.874	15	19.9	3.7	n	6.7	13	13.9	2.1		18	18	1	38	1	36.5	NA	69	1	36.5		84	white		3.60555127546399	2.63188884013665	0.741937344729377	3.87298334620742	2.99071973173045	1.30833281965018	0	NA	NA	2.29152414563462	1.65057985576528	-0.134674903326602	NA	NA	45.5761833333333	29.51805	1
129	RO004	34	49	21	c	nat	cont	RO004.21.c	84	21	27.1	3.9	n	84	11.18	2.965	1.679	18	16.6	2.8	n	NA	12	15	4.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.46410161513775	2.70805020110221	1.50407739677627	4.24264068711928	2.8094026953625	1.02961941718116	4.58257569495584	3.29953372788566	1.3609765531356	2.41412646772695	1.08687703244969	0.518198378095404	105.69	4.66051028102126	45.5761833333333	29.51805	0
130	RO004	9	9	13	e	nat	cont	RO004.13.e	85	15	37.7	5.2	n	85	7.57	2.415	1.062	13	28.6	4.4	y	NA	10	14.4	2.3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.66722820658195	0.832909122935104	3.60555127546399	3.35340671782581	1.48160454092422	3.87298334620742	3.62966009445396	1.64865862558738	2.02419306744936	0.881699287104536	0.0601539228197471	196.04	5.27831872004135	45.5761833333333	29.51805	0
131	RO004	6	16	21	i	nat	cont	RO004.21.i	86	0	NA	NA	y	86	8.95	6.31	0.924	13	21.4	4.1	y	NA	12	14.7	3		38	NA	NA	38	1	22.4	NA	69	1	54		NA			3.46410161513775	2.68784749378469	1.09861228866811	3.60555127546399	3.06339092202781	1.41098697371026	0	NA	NA	2.19165353228676	1.84213567655312	-0.0790432073404529	NA	NA	45.5761833333333	29.51805	1
132	RO004	12	9	13	a	nat	cont	RO004.13.a	86	17	22.8	4.1	n	85	8.7	2.852	0.917	17	21.6	4.1	y	NA	13	10.6	2.6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.36085400111802	0.955511445027436	4.12310562561766	3.07269331469012	1.41098697371026	4.12310562561766	3.1267605359604	1.41098697371026	2.16332302566054	1.04802050255205	-0.0866478067256722	93.48	4.53774750967066	45.5761833333333	29.51805	0
133	RO004	29	45	13	g	nat	cont	RO004.13.g	85	16	28.5	3.2	n	85	8.26	1.607	0.426	17	31	4.9	y	NA	11	16.1	2.6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.77881927199042	0.955511445027436	4.12310562561766	3.43398720448515	1.58923520511658	4	3.3499040872746	1.16315080980568	2.11142458753289	0.474369086755376	-0.853315932712767	91.2	4.51305489708029	45.5761833333333	29.51805	0
134	RO004	7	42	3	e	nat	cont	RO004.3.e	86	0	NA	NA	y	86	7.31	4.14	0.859	7	13.2	5.3	y	NA	10	12.2	2.5		39	NA	NA	39	1	25.6	NA	69	1	34		NA			3.16227766016838	2.50143595173921	0.916290731874155	2.64575131106459	2.58021682959233	1.66770682055808	0	NA	NA	1.98924327376169	1.42069578783722	-0.151986356997882	NA	NA	45.5761833333333	29.51805	1
135	RO004	18	9	20	g	nat	cont	RO004.20.g	85	0	NA	NA	y	85	5.72	2.505	0.542	23	21.5	3.5	n	NA	11	9.2	2.1		38	NA	NA	38	1	20.5	NA	69	1	29.5		84	purple		3.3166247903554	2.21920348405499	0.741937344729377	4.79583152331272	3.06805293513362	1.25276296849537	0	NA	NA	1.74396880539171	0.918288734536828	-0.612489277542491	NA	NA	45.5761833333333	29.51805	1
136	RO004	44	46	13	j	nat	cont	RO004.13.j	84	18	23.1	5.7	n	84	8.63	1.857	0.865	17	19.3	3.7	y	NA	12	9.7	3.1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.46410161513775	2.27212588550934	1.1314021114911	4.12310562561766	2.96010509591084	1.30833281965018	4.24264068711928	3.13983261752775	1.7404661748405	2.15524450509534	0.618962282370569	-0.145025772050258	131.67	4.88029879236825	45.5761833333333	29.51805	0
137	RO004	40	1	20	f	nat	cont	RO004.20.f	84	6	18.9	3.3	y	84	9.43	4.817	1.478	NA	NA	NA	NA	NA	12	10.3	3.4		39	NA	NA	39	1	34	NA	69	1	43		NA			3.46410161513775	2.33214389523559	1.22377543162212	NA	NA	NA	2.44948974278318	2.9391619220656	1.19392246847243	2.24389609664537	1.57215132764808	0.39068982252601	62.37	4.13308439053803	45.5761833333333	29.51805	1
138	RO005	34	33	23	h	nat	cont	RO005.23.h	84	24	27.2	6.6	n	84	7.71	3.622	2.469	17	20.9	5.1	y	NA	8	16	4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.77258872223978	1.38629436111989	4.12310562561766	3.03974915897077	1.62924053973028	4.89897948556636	3.30321697330195	1.88706964903238	2.04251818757524	1.28702635946122	0.903813210363042	179.52	5.19028662233433	45.4978611111111	27.9118055555556	0
139	RO005	24	40	17	i	nat	cont	RO005.17.i	85	29	21.6	4.6	n	85	7.44	3.202	3.047	14	25.5	5.1	y	NA	9	9.6	3.3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3	2.26176309847379	1.19392246847243	3.74165738677394	3.23867845216438	1.62924053973028	5.3851648071345	3.07269331469012	1.52605630349505	2.006870848845	1.16377561457452	1.11415750000357	99.36	4.59874961818517	45.4978611111111	27.9118055555556	0
140	RO005	30	21	25	b	nat	cont	RO005.25.b	86	18	20.9	6.5	n	86	8.31	2.832	3.972	23	20.6	6.4	n	NA	9	10.4	3.1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3	2.34180580614733	1.1314021114911	4.79583152331272	3.02529107579554	1.85629799036563	4.24264068711928	3.03974915897077	1.87180217690159	2.11745960886736	1.04098317583147	1.37926974618293	135.85	4.91155133587236	45.4978611111111	27.9118055555556	0
141	RO005	29	40	25	d	nat	cont	RO005.25.d	85	15	22.3	5.3	n	85	8.6	3.044	2.334	11	23.2	4.1	y	NA	8	12	2.3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.484906649788	0.832909122935104	3.3166247903554	3.14415227867226	1.41098697371026	3.87298334620742	3.10458667846607	1.66770682055808	2.15176220325946	1.11317243999944	0.847583533864364	118.19	4.77229349902415	45.4978611111111	27.9118055555556	0
142	RO005	7	21	23	d	nat	cont	RO005.23.d	86	18	31.2	7.9	n	86	7.12	3.698	1.846	14	21.6	3.7	n	NA	10	13	3.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.56494935746154	1.25276296849537	3.74165738677394	3.07269331469012	1.30833281965018	4.24264068711928	3.44041809481544	2.06686275947298	1.96290772542388	1.30779213296493	0.61302113608066	246.48	5.50728085428841	45.4978611111111	27.9118055555556	0
143	RO005	12	43	14	e	nat	cont	RO005.14.e	86	11	20.2	6	y	85	8.88	3.522	1.906	17	19.3	4.6	y	NA	8	12.5	2.5		85	NA	NA	NA	NA	NA	NA	85	NA	35		NA			2.82842712474619	2.52572864430826	0.916290731874155	4.12310562561766	2.96010509591084	1.52605630349505	3.3166247903554	3.00568260440716	1.79175946922805	2.18380155700408	1.25902901007401	0.64500680523201	121.2	4.79744207363521	45.4978611111111	27.9118055555556	1
144	RO005	6	21	23	g	nat	cont	RO005.23.g	86	15	29.4	4.6	n	86	8.64	3.387	1.54	14	20.5	5.6	y	NA	10	17.6	4.3		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.86789890204411	1.45861502269952	3.74165738677394	3.02042488614436	1.7227665977411	3.87298334620742	3.38099467434464	1.52605630349505	2.15640258281596	1.21994457383563	0.431782416425538	135.24	4.90705097783968	45.4978611111111	27.9118055555556	0
145	RO005	5	28	23	j	nat	cont	RO005.23.j	85	21	5.9	32.5	n	86	9.89	5.708	4.948	19	19.6	4.9	y	NA	12	15	2.9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.46410161513775	2.70805020110221	1.06471073699243	4.35889894354067	2.97552956623647	1.58923520511658	4.58257569495584	1.77495235091167	3.48124008933569	2.29152414563462	1.74186869961459	1.59898345453024	191.75	5.25619244024737	45.4978611111111	27.9118055555556	0
146	RO005	18	31	15	h	nat	cont	RO005.15.h	85	25	21.2	4.5	n	85	9.75	3.833	3.301	17	20.8	4.2	n	NA	8	11	2.4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.39789527279837	0.8754687373539	4.12310562561766	3.03495298670727	1.43508452528932	5	3.05400118167797	1.50407739677627	2.27726728500976	1.34364778639842	1.19422545287106	95.4	4.55807857845424	45.4978611111111	27.9118055555556	0
147	RO005	44	47	17	e	nat	cont	RO005.17.e	84	16	23.5	5.5	y	84	8.4	3.164	1.336	15	23.7	5.5	y	NA	9	10	2.7		84	NA	NA	NA	NA	NA	NA	84	NA	8		NA			3	2.30258509299405	0.993251773010283	3.87298334620742	3.16547504814109	1.70474809223843	4	3.15700042115011	1.70474809223843	2.12823170584927	1.15183704990541	0.289680075114454	129.25	4.86174851338854	45.4978611111111	27.9118055555556	1
148	RO005	25	30	23	c	nat	cont	RO005.23.c	85	18	29	5.1	n	85	10.94	3.558	1.749	14	22	3.1	n	NA	12	15.7	3.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.46410161513775	2.75366071235426	1.16315080980568	3.74165738677394	3.09104245335832	1.1314021114911	4.24264068711928	3.36729582998647	1.62924053973028	2.39242579699384	1.26919858924364	0.559044196036465	147.9	4.99653636971675	45.4978611111111	27.9118055555556	0
149	RO005	40	16	25	h	nat	cont	RO005.25.h	84	13	29.4	7	n	84	7.16	2.635	2.977	NA	NA	NA	NA	NA	9	14.8	4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3	2.69462718077007	1.38629436111989	NA	NA	NA	3.60555127546399	3.38099467434464	1.94591014905531	1.96850998097255	0.968883181993326	1.09091608203364	205.8	5.32690482339995	45.4978611111111	27.9118055555556	0
150	RO005	9	31	25	l	nat	cont	RO005.25.l	85	14	28.6	6.5	n	85	7.46	3.109	0.675	12	31.7	8.6	n	NA	8	12.5	2.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.52572864430826	0.78845736036427	3.46410161513775	3.45631668088323	2.15176220325946	3.74165738677394	3.35340671782581	1.87180217690159	2.00955541421567	1.13430113107662	-0.393042588109607	185.9	5.2252088947274	45.4978611111111	27.9118055555556	0
151	RU001	6	18	2	i	nat	cont	RU001.2.i	86	26	28.4	7.7	n	86	10.65	4.652	2.988	20	19.1	4.6	y	NA	15	15.2	4.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.87298334620742	2.72129542785223	1.50407739677627	4.47213595499958	2.94968833505258	1.52605630349505	5.09901951359278	3.34638914516716	2.04122032885964	2.36555989215543	1.53729723465642	1.09460426727057	218.68	5.3876094740268	51.38333333	56.8	0
152	RU001	40	40	6	i	nat	cont	RU001.6.i	84	15	26.4	6.8	n	84	8.26	2.684	1.277	NA	NA	NA	NA	NA	11	13	4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.56494935746154	1.38629436111989	NA	NA	NA	3.87298334620742	3.27336401015227	1.91692261218206	2.11142458753289	0.987308219109435	0.244513577050402	179.52	5.19028662233433	51.38333333	56.8	0
153	RU001	9	34	6	h	nat	cont	RU001.6.h	85	23	28.7	8.5	y	85	10.04	4.039	1.898	15	25.2	5	n	NA	12	11	2.3		85	NA	NA	NA	NA	NA	NA	85	NA	7.5		NA			3.46410161513775	2.39789527279837	0.832909122935104	3.87298334620742	3.22684399451738	1.6094379124341	4.79583152331272	3.35689712276558	2.14006616349627	2.30657711426358	1.39599713658128	0.640800700187736	243.95	5.49696328626185	51.38333333	56.8	1
154	RU001	24	3	10	f	nat	cont	RU001.10.f	85	12	29.8	6.2	n	85	5.56	3.636	0.842	15	28.3	7.6	n	NA	7	13.4	2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.64575131106459	2.59525470695687	0.693147180559945	3.87298334620742	3.34286180464919	2.02814824729229	3.46410161513775	3.39450839351136	1.82454929205105	1.71559810826249	1.29088417631523	-0.17197526473981	184.76	5.2190576855624	51.38333333	56.8	0
155	RU001	29	48	7	f	nat	cont	RU001.7.f	85	16	26.1	5.1	n	85	9.78	2.806	1.354	19	25.2	4.7	y	NA	10	13.5	2.6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.60268968544438	0.955511445027436	4.35889894354067	3.22684399451738	1.54756250871601	4	3.26193531432865	1.62924053973028	2.28033948404673	1.03175998168027	0.303063174490083	133.11	4.89117585405893	51.38333333	56.8	0
156	RU001	7	15	10	h	nat	cont	RU001.10.h	86	17	25.1	6.3	n	86	7.25	4.251	5.035	9	24.6	5.9	n	NA	8	13.8	3.2		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.62466859216316	1.16315080980568	3	3.20274644293832	1.77495235091167	4.12310562561766	3.22286784613774	1.84054963339749	1.98100146886658	1.44715424937665	1.61641352617053	158.13	5.06341747953523	51.38333333	56.8	0
157	RU001	44	5	6	f	nat	cont	RU001.6.f	84	22	24.1	7.3	n	84	9.4	3.411	1.643	20	22.9	4.5	n	NA	13	14.2	4.4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.65324196460721	1.48160454092422	4.47213595499958	3.13113691056019	1.50407739677627	4.69041575982343	3.18221184049661	1.98787434815435	2.24070968927596	1.22700550343651	0.496523839055131	175.93	5.17008618865095	51.38333333	56.8	0
158	RU001	30	9	9	c	nat	cont	RU001.9.c	86	22	26.3	6.1	n	86	8.69	4.247	3.27	18	27	4.6	y	NA	11	15.1	2.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.71469474382088	0.916290731874155	4.24264068711928	3.29583686600433	1.52605630349505	4.69041575982343	3.26956893918372	1.80828877117927	2.1621729392773	1.44621285133113	1.18478998490916	160.43	5.07785771036298	51.38333333	56.8	0
159	RU001	5	38	10	g	nat	cont	RU001.10.g	85	18	28.3	5.7	n	86	7.32	3.478	1.478	13	26.1	4.7	y	NA	6	15.5	1.9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.44948974278318	2.7408400239252	0.641853886172395	3.60555127546399	3.26193531432865	1.54756250871601	4.24264068711928	3.34286180464919	1.7404661748405	1.99061032797322	1.24645741593209	0.39068982252601	161.31	5.0833279794897	51.38333333	56.8	0
160	RU001	12	35	9	d	nat	cont	RU001.9.d	86	13	27.8	6.2	n	85	8.06	2.459	1.147	16	20.4	6.6	y	NA	11	15	4.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.70805020110221	1.50407739677627	4	3.01553490085017	1.88706964903238	3.60555127546399	3.32503602069659	1.82454929205105	2.08691355651854	0.899754763234056	0.137149838147234	172.36	5.14958531274764	51.38333333	56.8	0
161	RU001	18	30	7	c	nat	cont	RU001.7.c	85	14	24.5	5.1	n	85	6.21	3.172	1.67	18	23.8	5.9	y	NA	11	15.6	5.1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.74727091425549	1.62924053973028	4.24264068711928	3.16968558067743	1.77495235091167	3.74165738677394	3.19867311755068	1.62924053973028	1.82616089594539	1.1543623037726	0.512823626428664	124.95	4.82791365728096	51.38333333	56.8	0
162	RU001	34	38	7	h	nat	cont	RU001.7.h	84	10	20.2	4.3	n	84	5.46	0.709	0.34	12	22.9	5.7	n	NA	11	12	3.5		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.484906649788	1.25276296849537	3.46410161513775	3.13113691056019	1.7404661748405	3.16227766016838	3.00568260440716	1.45861502269952	1.69744878975681	-0.34389975245001	-1.07880966137193	86.86	4.46429762710668	51.38333333	56.8	0
163	RU003	25	32	1	a	nat	cont	RU003.1.a	85	10	29.8	7.7	n	85	7.16	2.63	2.209	13	20.7	5.3	y	NA	11	16.5	3.8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.80336038090653	1.33500106673234	3.60555127546399	3.03013370027132	1.66770682055808	3.16227766016838	3.39450839351136	2.04122032885964	1.96850998097255	0.966983846189673	0.79253992443798	229.46	5.435728722371	38.1625	54.8	0
164	RU003	9	33	1	e	nat	cont	RU003.1.e	85	21	25.4	9.3	n	85	6.48	4.089	1.853	17	24.5	3.1	y	NA	8	13	3.1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.82842712474619	2.56494935746154	1.1314021114911	4.12310562561766	3.19867311755068	1.1314021114911	4.58257569495584	3.23474917402449	2.23001440015921	1.86872051036418	1.40830044138251	0.616805947303223	236.22	5.4647635741837	38.1625	54.8	0
165	RU003	29	21	4	b	nat	cont	RU003.4.b	85	31	26.4	7.5	n	85	9.73	5.974	3.359	25	22.6	5.2	y	NA	13	14.1	1.9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.60555127546399	2.64617479738412	0.641853886172395	5	3.11794990627824	1.64865862558738	5.56776436283002	3.27336401015227	2.01490302054226	2.27521389619791	1.78741671979392	1.21164331063016	198	5.28826703069454	38.1625	54.8	0
166	RU004	5	23	5	a	nat	cont	RU004.5.a	85	20	26.1	5.1	y	86	6.89	1.678	0.474	13	27.1	6	y	NA	9	11.2	2.9		85	NA	NA	NA	NA	NA	NA	85	NA	4.5		NA			3	2.41591377830105	1.06471073699243	3.60555127546399	3.29953372788566	1.79175946922805	4.47213595499958	3.26193531432865	1.62924053973028	1.93007108502557	0.517602608045014	-0.746547957287061	133.11	4.89117585405893	60.16666667	55.01666667	1
167	RU004	7	4	6	a	nat	cont	RU004.6.a	86	18	30	5.8	n	86	7.06	3.878	1.849	14	26.8	6.5	y	NA	11	9.9	1.9		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.29253475714054	0.641853886172395	3.74165738677394	3.28840188751681	1.87180217690159	4.24264068711928	3.40119738166216	1.75785791755237	1.95444505150515	1.35531955682046	0.614644952404988	174	5.15905529921453	60.16666667	55.01666667	0
168	RU004	6	38	7	c	nat	cont	RU004.7.c	86	19	28.9	7	n	86	8.47	2.738	0.848	16	26.1	4.9	y	NA	11	18.4	3.8		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.3166247903554	2.91235066461494	1.33500106673234	4	3.26193531432865	1.58923520511658	4.35889894354067	3.36384159511839	1.94591014905531	2.13653050866396	1.00722772686626	-0.164874643190234	202.3	5.3097517441737	60.16666667	55.01666667	0
169	RU004	25	38	9	a	nat	cont	RU004.9.a	85	15	31.2	6.6	n	85	7.37	3.712	1.42	12	29.8	6.1	n	NA	6	13.8	1.4		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			2.44948974278318	2.62466859216316	0.336472236621213	3.46410161513775	3.39450839351136	1.80828877117927	3.87298334620742	3.44041809481544	1.88706964903238	1.99741770620125	1.31157081492395	0.350656871613169	205.92	5.32748774384782	60.16666667	55.01666667	0
170	RU004	9	39	5	b	nat	cont	RU004.5.b	85	20	29.7	6.6	n	85	7.7	3.569	2.517	16	25.1	5.2	y	NA	10	11.5	2.7		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA			3.16227766016838	2.4423470353692	0.993251773010283	4	3.22286784613774	1.64865862558738	4.47213595499958	3.39114704580865	1.88706964903238	2.04122032885964	1.27228544450802	0.923067716153179	196.02	5.27821669484103	60.16666667	55.01666667	0
